Year,Month,State,Location,Food,Ingredient,Species,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
1999,February,Hawaii,Private Home/Residence,"Fish, Goatfish (Weke), Unspecified",,Ciguatoxin,,Confirmed,2,0,0
1999,February,Illinois,,,,,,,2,0,0
1999,February,Illinois,Restaurant,,,Norovirus genogroup I,,Confirmed,17,2,0
1999,February,Illinois,Restaurant,,,,,,3,0,0
1999,February,Maine,School/College/University,,,,,,41,0,0
1999,February,Maryland,Restaurant,,,,,,3,0,0
1999,February,Maryland,,,,,,,2,,
1999,February,Maryland,Restaurant,,,Norovirus genogroup I,,Confirmed,97,,
1999,February,Maryland,Private Home/Residence; Grocery Store,"Mixed Meats, Unspecified",,,,,2,,
1999,February,Maryland,Restaurant,,,,,,2,0,0
1999,February,Maryland,Private Home/Residence,"Pork, Other",,,,,3,,
1999,February,Maryland,Restaurant,,,,,,2,,
1999,February,Maryland,Restaurant,,,,,,2,,
1999,February,Maryland,Restaurant,"Chicken, Other",,,,,3,,
1999,February,Maryland,Restaurant,,,,,,2,,
1999,February,Maryland,Restaurant,,,,,,2,,
1999,February,Maryland,Restaurant,"Mushrooms, Unspecified",,,,,3,0,0
1999,February,Maryland,Restaurant,Chef Salad,,Salmonella enterica,,Suspected,3,0,0
1999,February,Maryland,Restaurant; Catering Service,,,,,,50,0,0
1999,February,Maryland,Restaurant,"Multiple Cheeses, Unspecified; Vegetable Tray",,Norovirus genogroup I,,Confirmed,37,2,
1999,February,Michigan,Restaurant,"Ground Beef, Unspecified",Beef,Clostridium perfringens,,Confirmed,4,,
1999,February,Michigan,Restaurant,,,,,,3,,
1999,February,Michigan,,,,Salmonella enterica,,Suspected,26,0,0
1999,February,Michigan,Restaurant,"Pizza, Unspecified",,,,,2,,
1999,February,Minnesota,Office/Indoor Workplace,Pasta Salad; Strawberries,,Norovirus genogroup I,,Confirmed,63,0,0
1999,February,Minnesota,Restaurant,"Lasagna, Beef",,Clostridium perfringens,,Suspected,6,0,0
1999,February,Nebraska,Restaurant,Lettuce-Based Salads Unspecified,Leafy Green,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,65,8,0
1999,February,New Hampshire,School/College/University,,,Norovirus genogroup I,,Suspected,81,0,0
1999,February,New York,Restaurant,Seafood Salad,Shellfish,Vibrio parahaemolyticus,,Suspected,3,,
1999,February,New York,Restaurant,"Fried Rice, Unspecified",,Staphylococcus aureus,,Confirmed,4,,
1999,February,New York,Restaurant,"Salad, Unspecified",,,,,27,,
1999,February,New York,Catering Service,Multiple Foods,,,,,24,,
1999,February,New York,Catering Service,Multiple Foods,,,,,40,,
1999,February,New York,Restaurant,,,,,,16,,
1999,February,New York,Restaurant,,,,,,12,,
1999,February,North Carolina,,"Lettuce, Unspecified",,Norovirus genogroup I,,Suspected,20,,
1999,February,Ohio,,,,,,,12,,
1999,February,Ohio,Restaurant; Private Home/Residence,"Frosting/Icing, Unspecified",,Salmonella enterica,Adelaide,Confirmed,11,,
1999,February,Ohio,Restaurant,,,,,,2,,
1999,February,Ohio,Restaurant,,,,,,5,,
1999,February,Ohio,School/College/University,,,Norovirus genogroup I,,Confirmed,78,1,0
1999,February,Ohio,,,,Norovirus genogroup I,,Confirmed,60,0,1
1999,February,Pennsylvania,Catering Service,"Chicken, Baked",Chicken,Salmonella enterica,Hadar,Confirmed,104,5,0
1999,February,Washington,Restaurant,Black Beans And Rice,,,,,3,,
1999,February,Washington,Restaurant,"Ethnic Style, Unspecified",,,,,6,1,
1999,February,Washington,,,,Virus,,Suspected,9,,
1999,February,Washington,Restaurant,"Chicken, Unspecified",,,,,3,,
1999,February,Washington,Restaurant,"Egg-In-Muffin-Style Sandwich; Eggs, Unspecified",Egg,,,,2,,
1999,February,Washington,Restaurant,"Chicken, Unspecified",,,,,3,,
1999,February,Washington,Restaurant,"Chicken, Tandori; Vegetable Soup, Unspecified",,Bacterium,,Suspected,3,,
1999,February,Washington,Restaurant,"Salad, Unspecified",,,,,3,,
1999,February,Washington,Restaurant,Ice,,Virus,,Suspected,5,,
1999,February,Wisconsin,Restaurant,"Pizza, Unspecified",,Norovirus genogroup I,,Confirmed,9,0,0
1999,March,California,Restaurant,,,Salmonella enterica,Typhimurium var Cope,Confirmed,4,0,0
1999,March,California,Restaurant,"Lamb, Unspecified; Beef/Steak Dish, Other",,,,,21,0,0
1999,March,California,Restaurant,"Beans, Unspecified; Rice, Unspecified",,,,,17,3,0
1999,March,California,Restaurant,"Unspecified Fruit; Sandwich, Turkey",,,,,18,0,0
1999,March,California,,,,Norovirus genogroup I,,Suspected,39,2,0
1999,March,California,,"Chicken Salad; Cake, Unspecified",,"Escherichia coli, Enteropathogenic",,Suspected,245,0,0
1999,March,California,,"Cilantro, Unspecified",,Salmonella enterica,Thompson,Confirmed,35,3,0
1999,March,California,,,,Virus,,Suspected,24,0,0
1999,March,California,Restaurant,Strawberries; Flan,,Shigella sonnei,,Suspected,3,1,0
1999,March,Colorado,,"Nachos, Unspecified",,Clostridium perfringens,,Suspected,10,,
1999,March,Florida,Restaurant,"Chicken, Fried",,,,,2,,
1999,March,Florida,Restaurant,"Salad, Unspecified",,,,,2,,
1999,March,Florida,Restaurant,"Ground Beef, Cheeseburger",,,,,2,,
1999,March,Florida,Restaurant,"Pizza, Cheese",,,,,2,,
1999,March,Florida,Restaurant,"Salad, Unspecified; Salad Dressing, Unspecified",,,,,4,0,0
1999,March,Florida,Restaurant,"Soda, Unspecified; Ground Beef, Cheeseburger; French Fries",,,,,3,0,0
1999,March,Florida,,"Hot Dog, Corn Dog",,,,,3,0,0
1999,March,Florida,Restaurant,"Nachos, Unspecified; Chips And Salsa",,Staphylococcus aureus,,Suspected,2,,
1999,March,Florida,Restaurant,French Fries,,,,,5,0,0
1999,March,Florida,Restaurant,"Rice, Unspecified; Unspecified Fish",,,,,3,,
1999,March,Florida,,"Orange Juice, Unspecified",,Chemical or toxin,,Suspected,3,,
1999,March,Florida,Restaurant,Fish Salad,,,,,2,1,0
1999,March,Florida,Restaurant,"Nachos And Cheese; Chicken, Buffalo Wings",,,,,4,,
1999,March,Florida,Restaurant,"Chicken, Other",,Staphylococcus aureus,,Suspected,2,0,0
1999,March,Florida,Restaurant,Sour Cream,,,,,3,,
1999,March,Florida,,Multiple Foods,,,,,4,,
1999,March,Florida,Restaurant,Nachos And Cheese,,,,,2,0,0
1999,March,Florida,Restaurant,"Other Cheese, Unspecified; Tortilla, Unspecified; Beans, Unspecified",,,,,3,0,0
1999,March,Florida,Restaurant,"Fried Rice, Unspecified",,,,,2,0,0
1999,March,Florida,,Chicken Fried Rice,,Bacillus cereus,,Suspected,3,0,0
1999,March,Florida,,Multiple Foods,,,,,4,0,0
1999,March,Georgia,Nursing Home/Assisted Living Facility,,,Norovirus genogroup I,,Confirmed,20,0,0
1999,March,Georgia,,"Hot Dog, Unspecified; Tomato Sauce, Unspecified; Bread, Unspecified",,Norovirus genogroup I,,Confirmed,54,0,0
1999,March,Georgia,School/College/University,"Spaghetti, Unspecified",Beef,Clostridium perfringens,,Suspected,36,,
1999,March,Hawaii,Private Home/Residence,"Fish, Bass",,Ciguatoxin,,Confirmed,2,0,0
1999,March,Hawaii,Private Home/Residence,"Fish, Grouper, Unspecified",,Ciguatoxin,,Suspected,2,0,0
1999,March,Hawaii,,"Fish, Papio",Fin Fish,Paralytic shellfish poison,,Suspected,3,,
1999,March,Hawaii,Restaurant,,,Staphylococcus aureus,,Suspected,13,0,0
1999,March,Illinois,Restaurant,,,,,,3,0,0
1999,March,Illinois,Catering Service,,,,,,20,0,0
1999,March,Illinois,Restaurant,,,Shigella boydii,,Confirmed,8,0,0
1999,March,Illinois,Restaurant,,,,,,2,0,0
1999,March,Illinois,Restaurant,,,,,,4,0,0
1999,March,Illinois,Restaurant,,,,,,9,0,0
1999,March,Illinois,Restaurant,,,,,,4,0,0
1999,March,Indiana,Restaurant,,,Virus,,Suspected,15,1,0
1999,March,Iowa,,"Corned Beef, Hash",,Norovirus genogroup I,,Confirmed,17,2,0
1999,March,Kansas,Restaurant,"Chicken, Unspecified",,,,,11,0,0
1999,March,Maryland,,,,,,,2,0,0
1999,March,Maryland,Restaurant,,,,,,2,0,0
1999,March,Maryland,Restaurant,"Rice, Unspecified; Beef, Other",,,,,2,0,0
1999,March,Maryland,Restaurant,,,,,,2,,
1999,March,Maryland,Restaurant,,,,,,2,,
1999,March,Maryland,Restaurant,,,,,,2,,
1999,March,Maryland,,Chicken Salad,,Salmonella enterica,Hadar,Confirmed,55,,
1999,March,Maryland,Grocery Store,"Chicken, Unspecified",,,,,2,,
1999,March,Maryland,Restaurant,,,,,,2,,
1999,March,Maryland,Restaurant,"Ground Beef, Sausage",,,,,2,,
1999,March,Maryland,Restaurant,,,,,,5,,
1999,March,Maryland,Restaurant,"Rice Dishes, Unspecified; Shrimp, Unspecified",,,,,2,1,2
1999,March,Massachusetts,Private Home/Residence,"Fish, Baracuda",Fin Fish,Ciguatoxin,,Confirmed,2,0,0
1999,March,Michigan,Restaurant,,,,,,2,0,0
1999,March,Montana,,"Sandwich, Unspecified",,Bacterium,,Suspected,20,,
1999,March,Montana,,,,Virus,,Suspected,31,,
1999,March,Nebraska,Private Home/Residence; Catering Service,"Mints, Unspecified",,Norovirus genogroup II,Unknown,Confirmed,46,0,0
1999,March,New Jersey,Restaurant,,,,,,25,,
1999,March,New York,School/College/University,Multiple Foods,,,,,75,,
1999,March,New York,Catering Service,,,,,,47,,
1999,March,Ohio,Restaurant,"Pizza, Unspecified",,Chemical or toxin,,Suspected,4,,
1999,March,Ohio,Restaurant,Unspecified Fruit; Vegetable-Based Salads Unspecified,,Norovirus genogroup I,,Confirmed,43,,0
1999,March,Ohio,Restaurant,"Roast Beef, Unspecified",,Staphylococcus aureus,,Confirmed,5,3,0
1999,March,Ohio,Private Home/Residence,,,,,,16,0,0
1999,March,Ohio,,,,Norovirus genogroup I,,Confirmed,9,0,0
1999,March,Ohio,School/College/University,,,,,,105,0,0
1999,March,Pennsylvania,Restaurant,,,Norovirus genogroup I,,Suspected,9,0,0
1999,March,Pennsylvania,Catering Service,,,Norovirus genogroup I,,Suspected,8,0,0
1999,March,Tennessee,School/College/University,"Taco, Unspecified",Beef,Staphylococcus aureus,,Confirmed,50,0,0
1999,March,Texas,Restaurant,,,Hepatitis A,,Confirmed,57,,
1999,March,Texas,Restaurant,,,Hepatitis A,,Confirmed,121,,
1999,March,Washington,Restaurant,"Gravy, Unspecified",,,,,2,,
1999,March,Washington,Restaurant,"Salad, Unspecified",,Virus,,Suspected,18,,
1999,March,Washington,Restaurant,"Pizza, Meat",,,,,3,,
1999,March,Washington,Restaurant,"Chicken, Fried; Potato, Mashed",,,,,6,,
1999,March,Washington,,"Beef, Unspecified",,,,,3,,
1999,March,Washington,Restaurant,"Pizza, Unspecified",,Chemical or toxin,,Suspected,3,,
1999,March,Washington,Restaurant,"Pizza, Unspecified",,,,,10,,
1999,March,Wisconsin,Hospital,Soup Unspecified,,Clostridium perfringens,,Confirmed,10,,
1999,March,Wisconsin,Restaurant,"Ham, Unspecified",,Staphylococcus aureus,,Confirmed,4,1,0
1999,April,Alabama,Restaurant,,,,,,4,,
1999,April,Alabama,Restaurant,,,,,,3,,
1999,April,Alabama,Restaurant,,,,,,17,0,0
1999,April,Alabama,Restaurant,,,,,,2,0,0
1999,April,Alabama,Restaurant,,,,,,3,0,0
1999,April,Alabama,Restaurant,,,,,,6,0,0
1999,April,Alabama,School/College/University,,,Bacillus cereus,,Confirmed,140,0,0
1999,April,California,Restaurant,Shrimp Dishes Unspecified,,,,,7,0,0
1999,April,California,Restaurant,"Shrimp, Unspecified; Black Bean Sauce",,,,,7,0,0
1999,April,California,Restaurant,"Chicken, Buffalo Wings",,Salmonella enterica,Newbrunswick,Confirmed,5,,
1999,April,California,Restaurant,Chicken And Rice,,Norovirus genogroup I,,Suspected,11,0,0
1999,April,California,Restaurant,"Unspecified Vegetables; Chicken, Unspecified; Beef, Unspecified",,Norovirus genogroup I,,Suspected,77,0,0
1999,April,California,Restaurant,Unspecified Fruit; Ice,,Norovirus genogroup I,,Suspected,40,0,0
1999,April,California,Catering Service,"Roast Beef, Unspecified",,Clostridium perfringens,,Suspected,34,0,0
1999,April,California,Restaurant,"Chicken, Unspecified; Beans, Unspecified; Rice",,Bacillus cereus; Clostridium perfringens,,Confirmed; Confirmed,50,0,0
1999,April,California,,,,Norovirus genogroup I,,Suspected,90,1,0
1999,April,Florida,Restaurant,"Salad, Unspecified",,,,,4,,
1999,April,Florida,Restaurant,"Ice; Sandwich, Beef",,,,,2,0,0
1999,April,Florida,Restaurant,,,,,,2,0,0
1999,April,Florida,Restaurant,Rolls,Other Baked Goods,Clostridium perfringens,,Suspected,4,0,0
1999,April,Florida,Restaurant,"Rice, Spanish",,,,,2,0,0
1999,April,Florida,Restaurant,"Sandwich, Chicken",,Staphylococcus aureus,,Suspected,3,0,0
1999,April,Florida,Restaurant,,,,,,2,,
1999,April,Florida,Catering Service,,,Clostridium perfringens,,Suspected,28,,
1999,April,Florida,Restaurant,"Chicken, Cajun; Caesar Salad",,Staphylococcus aureus,,Suspected,2,2,
1999,April,Florida,Restaurant,"Steak, Unspecified; Shrimp, Unspecified",,,,,6,,
1999,April,Florida,Restaurant,"Oysters, Raw",,Norovirus genogroup I,,Suspected,5,0,
1999,April,Florida,Restaurant,"Enchilada, Chicken",,,,,3,0,0
1999,April,Florida,Restaurant,"Mixed Meats, Unspecified; Mixed Meats, Unspecified",,,,,3,0,0
1999,April,Florida,Restaurant,"Ice; Salad, Unspecified",,Norovirus genogroup I,,Suspected,4,0,
1999,April,Florida,Catering Service,,,Hepatitis A,,Confirmed,8,,
1999,April,Florida,Restaurant,"Crab, Unspecified",,Vibrio parahaemolyticus,,Confirmed,3,0,0
1999,April,Florida,,"Shrimp, Unspecified",,,,,2,0,0
1999,April,Florida,Grocery Store,"Deli Meat, Multiple",,,,,3,0,0
1999,April,Florida,Restaurant,"Ribs, Pork; Beans, Baked",,,,,2,0,0
1999,April,Florida,,"Refried Beans, Unspecified",,Bacillus cereus,,Suspected,2,0,0
1999,April,Florida,Restaurant,Omelette,,,,,2,0,0
1999,April,Florida,,"Refried Beans, Unspecified",,,,,3,0,0
1999,April,Florida,Restaurant,"Oysters, Raw",,Norovirus genogroup I,,Suspected,4,1,0
1999,April,Florida,Restaurant,"Oysters, Raw",,Norovirus genogroup I,,Suspected,4,0,0
1999,April,Florida,Restaurant,"Ground Beef, Hamburger",,Staphylococcus aureus,,Suspected,3,0,0
1999,April,Hawaii,Private Home/Residence,"Fish, Grouper, Unspecified",Fin Fish,Ciguatoxin,,Confirmed,2,1,
1999,April,Hawaii,,Beef/Steak Dishes,Egg,Salmonella enterica,Enteritidis,Confirmed,21,,0
1999,April,Illinois,Catering Service,"Bread, Unspecified; Butter",,Norovirus genogroup I,,Confirmed,23,0,0
1999,April,Illinois,Restaurant,,,,,,10,0,0
1999,April,Illinois,,,,,,,20,1,0
1999,April,Illinois,Restaurant,,,,,,8,0,0
1999,April,Illinois,,,,Norovirus genogroup I,,Confirmed,199,6,0
1999,April,Illinois,Restaurant,,,,,,36,0,0
1999,April,Iowa,Nursing Home/Assisted Living Facility,,,,,,40,,1
1999,April,Maine,Restaurant,Ice; Green Salad,Leafy Green,Virus,,Suspected,6,,
1999,April,Maryland,Restaurant,"Veal, Other",,,,,3,0,0
1999,April,Maryland,Prison/Jail,"Sauces, Unspecified; Rigatoni, Unspecified",,Clostridium perfringens,,Confirmed,27,0,0
1999,April,Maryland,Restaurant,"Shrimp, Unspecified",,,,,2,0,0
1999,April,Maryland,Restaurant; Catering Service,"Chicken Salad; Ham, Unspecified",Chicken; Pork,Salmonella enterica,Enteritidis,Confirmed,65,3,0
1999,April,Maryland,Catering Service,"Roast Beef, Unspecified",,Clostridium perfringens,,Confirmed,31,0,0
1999,April,Maryland,Restaurant,"Asparagus, Unspecified",,,,,38,0,0
1999,April,Maryland,Restaurant,,,,,,12,0,0
1999,April,Maryland,Restaurant; Catering Service,"Punch, Unspecified; Rolls",,,,,17,0,0
1999,April,Maryland,Restaurant,"Sandwich, Hoagie",,,,,2,0,0
1999,April,Maryland,Restaurant,,,,,,11,0,0
1999,April,Maryland,Restaurant,,,,,,2,0,0
1999,April,Maryland,Catering Service,"Roast Beef, Unspecified",,Clostridium perfringens,,Suspected,20,,
1999,April,Massachusetts,Private Home/Residence,"Tuna, Unspecified",Fin Fish,Scombroid toxin,,Confirmed,4,0,0
1999,April,Michigan,,"Cabbage, Unspecified; Lettuce, Unspecified",,,,,11,,
1999,April,Michigan,Restaurant,,,,,,3,0,0
1999,April,Michigan,Restaurant,"Cottage Cheese, Unspecified; Blue Cheese Dressing",,,,,2,,
1999,April,Michigan,Restaurant,,,,,,2,0,0
1999,April,Michigan,,,,,,,6,3,0
1999,April,Michigan,Catering Service,,,,,,27,,0
1999,April,Michigan,Restaurant,,,,,,7,0,0
1999,April,Minnesota,,"Green Beans, Unspecified; Onion, Unspecified",,Norovirus genogroup I,,Suspected,9,0,0
1999,April,Missouri,Restaurant,,,,,,4,,
1999,April,Missouri,Restaurant,,,,,,4,,
1999,April,Multistate,Restaurant,"Eggs, Scrambled",,Salmonella enterica,Enteritidis,Confirmed,18,1,0
1999,April,New Jersey,Restaurant,"Gravy, Unspecified; Chicken, Unspecified",,Clostridium perfringens,,Confirmed,10,,
1999,April,New York,,,,Campylobacter unknown,,Confirmed,3,,
1999,April,New York,Private Home/Residence,"Ground Beef, Unspecified",Beef,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,9,,
1999,April,New York,Restaurant,,,,,,53,,
1999,April,New York,,Multiple Foods,,Norovirus genogroup I,,Confirmed,184,,
1999,April,New York,Restaurant,"Tuna, Unspecified",Fin Fish,Scombroid toxin,,Suspected,3,,
1999,April,Ohio,Restaurant,,,Norovirus genogroup I,,Suspected,12,0,0
1999,April,Ohio,,Egg Rolls,,Staphylococcus aureus,,Confirmed,3,,
1999,April,Ohio,Restaurant,"Chicken, Unspecified",,,,,4,0,0
1999,April,Ohio,Private Home/Residence,"Pie, Unspecified",,Staphylococcus aureus,,Confirmed,4,,
1999,April,Ohio,Catering Service,"Turkey, Unspecified",,Norovirus genogroup I,,Confirmed,19,0,0
1999,April,Ohio,Restaurant,,,Norovirus genogroup II,Unknown,Confirmed,29,0,0
1999,April,Ohio,Restaurant,"Deli Meat, Unspecified",,,,,20,,0
1999,April,Ohio,Restaurant,"Ribs, Unspecified",,Norovirus genogroup I,,Confirmed,2,0,0
1999,April,Ohio,Restaurant,"Salad, Unspecified",,,,,35,0,0
1999,April,Ohio,Restaurant,"Salad, Unspecified",,,,,11,0,0
1999,April,Ohio,,"Sausage, Pigs In A Blanket",,,,,3,0,0
1999,April,Ohio,Private Home/Residence,"Ground Beef, Unspecified",,,,,12,1,0
1999,April,Ohio,School/College/University,,,,,,50,0,0
1999,April,Ohio,Restaurant,,,Norovirus genogroup I,,Confirmed,66,0,0
1999,April,Ohio,Private Home/Residence,"Ground Beef, Hamburger",,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,12,1,0
1999,April,Oregon,,,,,,,20,2,0
1999,April,Oregon,Nursing Home/Assisted Living Facility,,,Norovirus genogroup I,,Confirmed,21,2,0
1999,April,Pennsylvania,Restaurant,Fruit Salad,,Norovirus genogroup I,,Suspected,43,0,0
1999,April,Pennsylvania,Restaurant,"Sandwich, Other Specialty",,Virus,,Suspected,16,,
1999,April,Pennsylvania,,"Hot Dog, Unspecified",,Clostridium perfringens,,Confirmed,31,0,0
1999,April,South Carolina,Grocery Store,,,,,,15,,
1999,April,Tennessee,School/College/University,,,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,30,2,0
1999,April,Tennessee,Religious Facility,"Spaghetti, Unspecified",,Staphylococcus aureus,,Confirmed,19,0,0
1999,April,Texas,,"Chicken, Unspecified",,Norovirus genogroup I,,Suspected,81,,
1999,April,Washington,Restaurant,"Ground Beef, Unspecified",,,,,2,,
1999,April,Washington,Nursing Home/Assisted Living Facility,,,Virus,,Suspected,25,,
1999,April,Washington,Restaurant,"Cabbage, Unspecified",,Virus,,Suspected,50,,
1999,April,Washington,Private Home/Residence,,,Virus,,Suspected,30,,
1999,April,Washington,Restaurant,"Ethnic Style, Unspecified",,,,,4,,
1999,April,Wisconsin,,"Chicken, Unspecified",,Salmonella enterica,Give,Confirmed,19,0,0
1999,May,Alabama,Restaurant,,,,,,2,,
1999,May,Alabama,Restaurant,,,,,,2,0,0
1999,May,Alabama,Restaurant,,,,,,3,0,0
1999,May,Alabama,Restaurant,,,,,,2,2,0
1999,May,Alabama,Restaurant,,,,,,7,0,0
1999,May,Alabama,Restaurant,,,,,,2,0,0
1999,May,Alabama,Restaurant,,,Salmonella enterica,Hartford,Confirmed,4,0,0
1999,May,Alabama,Restaurant,,,,,,2,1,
1999,May,Alabama,Restaurant,,,,,,2,0,0
1999,May,Arizona,Catering Service,"Beef, Other; Beans, Unspecified",Beef; Legume,Clostridium perfringens,,Confirmed,238,6,0
1999,May,California,Restaurant,Crab Cakes,,,,,6,0,0
1999,May,California,Nursing Home/Assisted Living Facility,,,Norovirus genogroup I,,Confirmed,13,,
1999,May,California,Restaurant,"Beans, Unspecified",Vine-Stalk Eg. Tomato,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,8,0,0
1999,May,California,Private Home/Residence,"Chicken, Unspecified",,Salmonella enterica,Braenderup,Confirmed,7,,
1999,May,California,Restaurant,"Steak, Unspecified",,,,,9,0,0
1999,May,California,Restaurant,Ranch Dressing,,Norovirus genogroup I,,Suspected,17,0,0
1999,May,California,,Clover Sprouts,,Salmonella enterica,Saintpaul,Confirmed,36,2,0
1999,May,California,Restaurant,"Steak, Beef Tips",,Clostridium perfringens,,Suspected,40,,
1999,May,California,Restaurant,"Rice, Unspecified",,Norovirus genogroup I,,Suspected,20,0,0
1999,May,California,Restaurant,,,Virus,,Suspected,14,0,0
1999,May,Colorado,,,,Norovirus genogroup I,,Suspected,9,,
